query_id,relevant_count,naive_ndcg_at_10,naive_recall_at_10,naive_mrr_at_10,late_ndcg_at_10,late_recall_at_10,late_mrr_at_10,whole_document_ndcg_at_10,whole_document_recall_at_10,whole_document_mrr_at_10,late_minus_naive_ndcg_at_10
72,1,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
75,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.000000000000
94,1,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
99,1,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
100,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.000000000000
113,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.000000000000
115,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.000000000000
118,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.000000000000
124,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.000000000000
127,1,1.000000000000,1.000000000000,1.000000000000,0.301029995664,1.000000000000,0.111111111111,0.000000000000,0.000000000000,0.000000000000,-0.698970004336
128,1,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
129,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.000000000000
130,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.000000000000
132,1,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
133,5,0.884053021097,1.000000000000,1.000000000000,0.888111130388,1.000000000000,1.000000000000,0.893006867633,1.000000000000,1.000000000000,0.004058109292
137,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.000000000000
141,2,0.850344905535,1.000000000000,1.000000000000,0.919720789148,1.000000000000,1.000000000000,0.919720789148,1.000000000000,1.000000000000,0.069375883613
142,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.000000000000
143,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.000000000000
146,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.000000000000
148,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.000000000000
163,1,0.630929753571,1.000000000000,0.500000000000,0.630929753571,1.000000000000,0.500000000000,0.630929753571,1.000000000000,0.500000000000,0.000000000000
171,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.000000000000
179,4,0.905218161717,1.000000000000,1.000000000000,0.934936658335,1.000000000000,1.000000000000,0.961999147060,1.000000000000,1.000000000000,0.029718496618
180,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.000000000000
183,1,0.500000000000,1.000000000000,0.333333333333,0.500000000000,1.000000000000,0.333333333333,0.500000000000,1.000000000000,0.333333333333,0.000000000000
185,1,0.333333333333,1.000000000000,0.142857142857,0.289064826318,1.000000000000,0.100000000000,0.301029995664,1.000000000000,0.111111111111,-0.044268507015
198,1,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
208,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.000000000000
212,1,0.430676558073,1.000000000000,0.250000000000,0.430676558073,1.000000000000,0.250000000000,0.430676558073,1.000000000000,0.250000000000,0.000000000000
213,1,0.386852807235,1.000000000000,0.200000000000,0.386852807235,1.000000000000,0.200000000000,0.430676558073,1.000000000000,0.250000000000,0.000000000000
216,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.000000000000
